DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1016/j.buildenv.2019.03.050,Evaluating the effects of green building on construction waste management: A comparative study of three green building rating systems,"Weisheng Lu, Bin Chi, Zhikang Bao, Anna Zetkulic",Building and Environment,2019,(missing abstract),18874184,117,31,,"NUS - Xu, NUS - Xu Jinying - Transition"
10.1016/j.rineng.2024.103521,"Emerging Trends in Sustainable Building Materials: Technological Innovations, Enhanced Performance, and Future Directions","Ali Akbar Firoozi, Ali Asghar Firoozi, Damilola Oyejobi, Siva Avudaiappan, Erick Saavedra Flores",Results in Engineering,2024,(missing abstract),281582747,115,254,,"NUS - Xu, NUS - Xu Jinying - Transition"
10.1016/j.jclepro.2022.131423,How to promote the sustainable development of prefabricated residential buildings in China: A tripartite evolutionary game analysis,"Mengqi Yuan, Zhongfu Li, Xiaodong Li, Long Li, Shengxi Zhang, Xiaowei Luo",Journal of Cleaner Production,2022,(missing abstract),206914556,115,63,,"NUS - Xu, NUS - Xu Jinying - Transition"
10.36680/j.itcon.2021.027,Towards next generation cyber-physical systems and digital twins for construction,"A. Akanmu, C. Anumba, Omobolanle O. Ogunseiju",Journal of Information Technology in Construction,2021,"The construction industry continues to seek innovative ways to safely, timely and cost-effectively deliver construction projects. Several efforts have been made to automate construction processes but marginial success has been achieved in effectively reducing the long standing risks suffered by the industry. While industry 4.0 promises to improve project efficiency, reduce waste and improve productivity, the transition to this will depend on the successful adoption of many emerging technologies such as virtual design modeling technologies, sensing technologies, data analysis, storage and communication technologies, human-computer interaction technologies, and robotics. To accelerate innovation, digital twins and cyber-physical systems will be a necessity to advance automation and real-time control with these technologies. While digital twin represents a digital replica of the asplanned and as-built facility, cyber physical systems involve integration of physical systems with their digital replica through sensors and actuators. Despite evidence of the efficacy of cyber-physical systems and digital twins for reducing non-fatal injuries, enhancing safety management, improving progress monitoring and enhancing performance monitoring and control of facilities, their adoption in the construction industry is still in its infancy. This paper sheds light on the opportunities offered by cyber-physical systems and digital twins in other industry sectors and advocates for their increased deployment in the construction industry. This paper describes cyber-physical integration of emerging technologies with the physical construction or constructed facility as the next generation digital twin and cyber-physical systems. Potential scenarios of next generation cyber physical system and digital twin for improving workforce productivity, health, and safety, lifecycle management of building systems, and workforce competency are presented.",275980904,115,4,,"NUS - Xu, NUS - Xu Jinying - Transition"
10.3390/buildings13020441,BIM and Digital Twin for Developing Convergence Technologies as Future of Digital Construction,"S. Sepasgozar, A. Khan, K. Smith, Juan Sebastian Garzon Romero, Xiaohan Shen, S. Shirowzhan, Heng Li, F. Tahmasebinia",Buildings,2023,"The construction industry is slow to adopt new technologies. The implementation of digital technologies and remote operations using robots were considered farfetched affairs and unbelievable approaches. However, the effect of COVID-19 on clients and construction companies put high pressure on construction managers to seek digital solutions and justified the need for remote operating or distant controlling technologies. This paper aims to investigate the state of play in construction technology implementation and presents a roadmap for developing and implementing required technologies for the construction industry. The COVID-19 disruption required new methods of working safely and remotely and coincided with the advent of advanced automation and autonomous technologies. This paper aims to identify gaps and 11 disruptive technologies that may lead to upheaval and transformation of the construction sector, perhaps in this decade. A road map for technology implementation can be helpful in developing business strategies at the organizational level as a theoretical measure, and it can facilitate the technology implementation process at the industry level as a practical measure. The roadmap can be used as a framework for policymakers to set industry or company strategies for the next 10 years (2030).",253853590,112,129,,"NUS - Xu, NUS - Xu Jinying - Transition"
10.1016/j.compind.2021.103437,Two-layer Adaptive Blockchain-based Supervision model for off-site modular housing production,"Xiao Li, Liupengfei Wu, Rui Zhao, Weisheng Lu, Fan Xue",Computers in industry (Print),2021,(missing abstract),21065863,111,58,,NUS - Xu
10.1016/j.resconrec.2022.106667,Applicability of the environmental Kuznets curve to construction waste management: A panel analysis of 27 European economies,"Zhikang Bao, Weisheng Lu, Zhikang Bao, Weisheng Lu","Resources, Conservation and Recycling",2023,(missing abstract),255172513,106,79,,NUS - Xu
10.1007/s11356-021-12739-7,A comprehensive review on green buildings research: bibliometric analysis during 1998–2018,"Ying Li, Yanyu Rong, Umme Marium Ahmad, Xiaotong Wang, Jian Zuo, Guozhu Mao",Environmental science and pollution research international,2021,"Buildings account for nearly 2/5ths of global energy expenditure. Due to this figure, the 90s witnessed the rise of green buildings (GBs) that were designed with the purpose of lowering the demand for energy, water, and materials resources while enhancing environmental protection efforts and human well-being over time. This paper examines recent studies and technologies related to the design, construction, and overall operation of GBs and determines potential future research directions in this area of study. This global review of green building development in the last two decades is conducted through bibliometric analysis on the Web of Science, via the Science Citation Index and Social Sciences Citation Index databases. Publication performance, countries' characteristics, and identification of key areas of green building development and popular technologies were conducted via social network analysis, big data method, and S-curve predictions. A total of 5246 articles were evaluated on the basis of subject categories, journals' performance, general publication outputs, and other publication characteristics. Further analysis was made on dominant issues through keyword co-occurrence, green building technologies by patent analysis, and S-curve predictions. The USA, China, and the UK are ranked the top three countries where the majority of publications come from. Australia and China had the closest relationship in the global network cooperation. Global trends of the top 5 countries showed different country characteristics. China had a steady and consistent growth in green building publications each year. The total publications on different cities had a high correlation with cities' GDP by Baidu Search Index. Also, barriers and contradictions such as cost, occupant comfort, and energy consumption were discussed in developed and developing countries. Green buildings, sustainability, and energy efficiency were the top three hotspots identified through the whole research period by the cluster analysis. Additionally, green building energy technologies, including building structures, materials, and energy systems, were the most prevalent technologies of interest determined by the Derwent Innovations Index prediction analysis. This review reveals hotspots and emerging trends in green building research and development and suggests routes for future research. Bibliometric analysis, combined with other useful tools, can quantitatively measure research activities from the past and present, thus bridging the historical gap and predicting the future of green building development.",47831500,102,84,,NUS - Xu
10.3390/buildings12101503,"Internet of Things (IoT), Building Information Modeling (BIM), and Digital Twin (DT) in Construction Industry: A Review, Bibliometric, and Network Analysis","Milad Baghalzadeh Shishehgarkhaneh, Afram Keivani, Robert Moehler, None Arash Jelodari, Sevda Roshdi Laleh, Milad Baghalzadeh Shishehgarkhaneh, Afram Keivani, Robert Moehler, None Arash Jelodari, Sevda Roshdi Laleh",Buildings,2022,"The present study uses a bibliometric and systematic literature review (SLR) to examine the use of Building Information Modeling (BIM), the Internet of Things (IoT), and Digital Twins (DT) in the construction industry. The network visualization and other approaches based on the Web of Science (WOS) database and the patterns of research interactions were explored in 1879 academic publications using co-occurrence and co-citation investigations. Significant publications, conferences, influential authors, countries, organizations, and funding agencies have been recognized. Our study demonstrates that BIM, IoT, and DT in construction, Heritage BIM (HBIM), Smart Contracts, BIM, and Ontology, and VR and AR in BIM and DT are the main study themes. Finally, several prospective areas for future study are identified, including BIM and Metaverse technology, BIM and Artificial Intelligence (AI), Metaheuristic algorithms for optimization purposes in BIM, and the Circular Economy with BIM and IoT.",251699643,99,95,,NUS - Xu
10.1016/j.jenvman.2022.117170,"Air pollution, water pollution, and robots: Is technology the panacea.","Jian Song, Yang Chen, Fushu Luan, Jian Song, Yang Chen, Fushu Luan",Journal of Environmental Management,2023,(missing abstract),250800146,97,60,,NUS - Xu
10.1016/j.scs.2021.102804,Does historical data still count? Exploring the applicability of smart building applications in the post-pandemic period,"Xiang Xie, Qiuchen Lu, Manuel Herrera, Qiaojun Yu, Ajith Kumar Parlikad, Jennifer Schooling",Sustainable cities and society,2021,(missing abstract),27923173,94,101,,NUS - Xu
10.1016/j.eiar.2019.106283,Empowering impact assessments knowledge and international research collaboration - A bibliometric analysis of Environmental Impact Assessment Review journal,Andreea Nita,Environmental impact assessment review,2019,(missing abstract),91232549,92,94,,NUS - Xu
10.1016/j.techsoc.2024.102519,Infrastructure digital twin technology: A new paradigm for future construction industry,"T. Moshood, James OB. Rotimi, Wajiha Shahzad, J. Bamgbade",Technology and Society,2024,(missing abstract),272578143,92,128,,NUS - Xu
10.1016/j.autcon.2021.104015,Integrated BIM and DfMA parametric and algorithmic design based collaboration for supporting client engagement within offsite construction,"Sajjad Bakhshi, Mohammad Reza Chenaghlou, Farzad Pour Rahimian, David J. Edwards, Nashwan Dawood",Automation in Construction,2022,(missing abstract),26209599,91,88,,NUS - Xu
10.1155/2021/8811476,Adopting Building Information Modeling (BIM) for the Development of Smart Buildings: A Review of Enabling Applications and Challenges,"A. Yang, Mingzhe Han, Qingcheng Zeng, Yuhui Sun",(missing journal),2021,"The construction industry is undergoing a digital revolution due to the emergence of new technologies. A significant trend is that construction projects have been transformed and upgraded to the digital and smart mode in the whole life cycle. As a critical technology for the construction industry’s innovative development, building information modeling (BIM) is widely adopted in building design, construction, and operation. BIM has gained much interest in the research field of smart buildings in recent years. However, the dimensions of BIM and smart building applications have not been explored thoroughly so far. With an in-depth review of related journal articles published from 1996 to July 2020 on the BIM applications for smart buildings, this paper provides a comprehensive understanding and critical thinking about the nexus of BIM and smart buildings. This paper proposes a framework with three dimensions for the nexus of BIM application in smart buildings, including BIM attributes, project phases, and smart attributes. According to the three dimensions, this paper elaborates on (1) the advantages of BIM for achieving various smartness; (2) applications of BIM in multiple phases of smart buildings; and (3) smart building functions that be achieved with BIM. Based on the analysis of the literature in three dimensions, this paper presents the cross-analysis of the nexus of BIM and smart buildings. Lastly, this paper proposes the critical insights and implications about the research gaps and research trends: (1) enhancing the interoperability of BIM software; (2) further exploring the role of BIM in the operation and refurbishment phase of smart buildings; (3) paying attention to BIM technology in the field of transportation infrastructure; (4) clarifying the economic benefits of BIM projects; and (5) integrating BIM and other technologies.",122754541,91,107,,NUS - Xu
10.1016/j.jclepro.2023.136840,Investigating the barriers to the adoption of blockchain technology in sustainable construction projects,"Atul Kumar Singh, V.R. Prasath Kumar, Gholamreza Dehdasht, S. R. Mohandes, P. Manu, F. Rahimian",Journal of Cleaner Production,2023,(missing abstract),255348966,91,115,,NUS - Xu
10.1016/j.buildenv.2022.109260,A systematic review of the integration of building information modeling into life cycle assessment,"Yue Teng, Jiayi Xu, Wei Pan, Yang Zhang, Yue Teng, Jiayi Xu, Wei Pan, Yang Zhang",Building and Environment,2022,(missing abstract),92393101,90,81,,NUS - Xu
10.1108/sasbe-08-2020-0115,"Exploring applicability, interoperability and integrability of Blockchain-based digital twins for asset life cycle management","Christopher Santi Götz, P. Karlsson, I. Yitmen",Smart and Sustainable Built Environment,2020,"PurposeThe blockchain-based digital twin has been recognized as a prominent technological ecosystem featuring synergies with both established and emergent information management practice. The purpose of this research is to explore the applicability, interoperability and integrability of a blockchain-based digital twin for asset life cycle management and develop a model of framework which positions the digital twin within a broader context of current management practice and technological availability.Design/methodology/approachA systematic literature review was performed to map use cases of digital twin, IoT, blockchain and smart contract technologies. Surveys of industry professionals and analyses were conducted focussing on the mapped use cases' life cycle–centric applicability, interoperability and integrability with current asset life cycle management practice, exploring decision support capabilities and industry insights. Lastly, a model of framework was developed based on the use case, interoperability and integrability findings.FindingsThe results support approaching digitization initiatives with blockchain-based digital twins and the positioning of the concept as both a strategic tool and a multifunctional on-field support application. Integrability enablers include progression towards BIM level 3, decentralized program hubs, modular cross-technological platform interfaces, as well as mergeable and scalable blockchains.Practical implicationsKnowledge of use cases help highlight the functionality of an integrated technological ecosystem and its connection to comprehensive sets of asset life cycle management aspects. Exploring integrability enablers contribute to the development of management practice and solution development as user expectations and technological prerequisites are interlinked.Originality/valueThe research explores asset life cycle management use cases, interoperability and integrability enablers of blockchain-based digital twins and positions the technological ecosystem within current practice and technological availability.",53283947,88,80,,NUS - Xu
10.1016/j.autcon.2024.105266,IoT-BIM and blockchain integration for enhanced data traceability in offsite manufacturing,"Roberto Brandín, Sepehr Abrishami",Automation in Construction,2024,"The transformation of dynamic supply chains within the realm of offsite manufacturing presents a unique and compelling opportunity to effectively respond to shifts in market demand. However, this paradigm shift also entails novel challenges and prospects for streamlining processes, augmenting efficiency, and ultimately driving success across production workflows and logistical operations. Dynamic supply chains necessitate unimpeded access to high-quality, dependable data to facilitate real-time, data-driven decision-making. Furthermore, owing to their inherently intricate nature, these supply chains are subject to a heightened vulnerability to disruptions and delays, surpassing those encountered in traditional supply chains. Against this backdrop, this paper proposes a framework that synthesises the convergence of the Internet of Things (IoT), Building Information Modelling (BIM), and blockchain technology (BCT) into a cohesive and integrated system, thereby optimising the efficiency and transparency of supply chain management operations. The proposed framework takes cognisance of the challenges inherent in ensuring information traceability, mitigating fragmented information, enhancing interoperability, and fortifying reliability throughout the design, production, and implementation phases of assets within dynamic supply chains operating in the offsite manufacturing domain. To illustrate the efficacy of our proposition, we present a framework that exemplifies the seamless integration of a permissioned, open-source distributed ledger, which forms the bedrock of our support infrastructure for IoT and BIM integration. Through rigorous analysis, we showcase the effectiveness of the developed framework in the form of a designed Supply Chain Management Model (SCMM-PDO), which harmonises the physical, digital, and operational layers within a robust system architecture (BCT.IoT-BIM). The integration of these technologies provides a decentralised solution, reinforcing supply chains with improved security, reliability, and quality control mechanisms, thus enhancing the efficiency of the supply chain network. It is anticipated that this transformative integration will yield substantial improvements in key performance indicators (KPIs) such as operational efficiency, cost reduction, and the cultivation of trust and accountability across supply chain activities. The research proposes an IoT and BIM conceptual framework that simulates the dynamic supply chain operations, facilitating real-time analysis and prediction of supply chain participants' behaviours from resources, processes, and assets. Furthermore, the integration of IoT-BIM (digital twinning) with a blockchain-based system, such as Hyperledger Fabric, engenders a secure and transparent framework for the diligent tracking of assets and information throughout the supply chain. The findings of this study offer an all-encompassing conceptual framework for the secure and transparent tracking of asset information by integrating Blockchain-based technologies with IoT and BIM. This research endeavour thus expands the existing body of knowledge, establishing a foundation for future investigations within this proliferating field.",269588211,88,108,,NUS - Xu
10.1016/j.wasman.2021.08.012,"Estimating construction waste generation in the Greater Bay Area, China using machine learning.","Weisheng Lu, Jinfeng Lou, C. Webster, Fan Xue, Z. Bao, B. Chi",Waste Management,2021,(missing abstract),275943310,87,3,,NUS - Xu
10.1016/j.autcon.2022.104625,Digital twin-enabled built environment sensing and monitoring through semantic enrichment of BIM with SensorML,"Tao Wang, Vincent J.L. Gan, Difeng Hu, Hao Liu, Tao Wang, Vincent J.L. Gan, Difeng Hu, Hao Liu",Automation in Construction,2022,(missing abstract),250117066,86,39,,NUS - Xu
10.1016/j.autcon.2022.104445,"Application of deep learning in facility management and maintenance for heating, ventilation, and air conditioning","Mirza Rayana Sanzana, Tomas Maul, Jing-Ying Wong, Mohammed O. M. AbdulRazic, Chun-Chieh Yip, Mirza Rayana Sanzana, Tomas Maul, Jing-Ying Wong, Mohammed O. M. AbdulRazic, Chun-Chieh Yip",Automation in Construction,2022,(missing abstract),81292308,84,49,,NUS - Xu
10.1016/j.eiar.2019.03.006,An off-site snapshot methodology for estimating building construction waste composition - a case study of Hong Kong,"Zezhou Wu, Ann T.W. Yu, Chi Sun Poon",Environmental impact assessment review,2019,(missing abstract),58458841,83,45,,NUS - Xu
10.1016/j.wasman.2022.02.027,Building demolition waste management through smart BIM: A case study in Hong Kong.,"Kai Kang, Svetlana Besklubova, Yaqi Dai, Ray Y. Zhong",Waste Management,2022,(missing abstract),134083579,83,96,,NUS - Xu
10.3390/app10207159,Constraints Hindering the Development of High-Rise Modular Buildings,"Yanhui Sun, Jun Wang, Jeremy Wu, Weixiang Shi, Dazhi Ji, Xiangyu Wang, Xianzhong Zhao",Applied Sciences,2020,"Off-site construction has been increasingly employed due to its advantages, for instance, improved quality control, reduced skills labour, faster construction time, decreased material wastage and safe working environment. As the most cutting-edge off-site construction, modular buildings have been utilised for residential building, student accommodation, and hotel projects. However, because of existing and underlying constraints, the adoption of modular buildings is still relatively low. To reveal factors hindering the development of high-rise modular buildings, a comprehensive literature review, coupled with a focus group study, were conducted. A questionnaire survey inquiring about all stakeholders was implemented to quantify constraints. The results were further examined according to a real-life case study. This paper manifested that “Lack of coordination and communication among stakeholders”, “Higher cost”, “Lack of government support”, “Lack of experience and expertise”, “Lack of building codes and standards”, “Poor supply chain integration”, and “Complexity of connection” are the top barriers curbing the uptake of modular buildings. The findings should provide a valuable reference for stakeholders adopting modular buildings, whilst mitigating risks amid modular construction. Future research is expected to exploit building information modelling and design for manufacture and assembly to alleviate these existing constraints and promote the performance of modular construction as well.",217884366,82,83,,NUS - Xu
10.1108/sasbe-05-2023-0111,Leveraging digital technologies for circular economy in construction industry: a way forward,"Navodana Rodrigo, Hossein Omrany, Ruidong Chang, Jian Zuo",Smart and Sustainable Built Environment,2023,"PurposeThis study aims to investigate the literature related to the use of digital technologies for promoting circular economy (CE) in the construction industry.Design/methodology/approachA comprehensive approach was adopted, involving bibliometric analysis, text-mining analysis and content analysis to meet three objectives (1) to unveil the evolutionary progress of the field, (2) to identify the key research themes in the field and (3) to identify challenges hindering the implementation of digital technologies for CE.FindingsA total of 365 publications was analysed. The results revealed eight key digital technologies categorised into two main clusters including “digitalisation and advanced technologies” and “sustainable construction technologies”. The former involved technologies, namely machine learning, artificial intelligence, deep learning, big data analytics and object detection and computer vision that were used for (1) forecasting construction and demolition (C&D) waste generation, (2) waste identification and classification and (3) computer vision for waste management. The latter included technologies such as Internet of Things (IoT), blockchain and building information modelling (BIM) that help optimise resource use, enhance transparency and sustainability practices in the industry. Overall, these technologies show great potential for improving waste management and enabling CE in construction.Originality/valueThis research employs a holistic approach to provide a status-quo understanding of the digital technologies that can be utilised to support the implementation of CE in construction. Further, this study underlines the key challenges associated with adopting digital technologies, whilst also offering opportunities for future improvement of the field.",265038215,82,101,,NUS - Xu
10.1002/sd.2119,Promoting effective construction and demolition waste management towards sustainable development: A case study of Hong Kong,"Zezhou Wu, Ann T.W. Yu, Chi Sun Poon",Sustainable Development,2020,"Construction and demolition (C&D) waste accounts for a large proportion of solid waste, thus effective C&D waste management is essential for promoting sustainable development. In Hong Kong, the government has promulgated a series of policies to encourage related stakeholders to implement effective C&D waste management. However, the overall status remains not satisfactory and has a great potential for further improvement. In this circumstance, the aim of this study is proposing solutions for further improvement of effective C&D waste management in Hong Kong. Based on a comprehensive content analysis of seven selected countries and two rounds of focus group meetings with local experienced professionals, prevailing C&D waste management policies and successful practices were identified and their feasibility of implementation in Hong Kong was discussed. Results revealed that non‐inert waste recycling is a key for improving the C&D waste management in Hong Kong to a higher level. A “3R + I” principle was suggested to be implemented in Hong Kong instead of the currently employed “3R” principle. Four solutions, namely promulgation of more specialized regulations, adoption of advanced recycling technologies, development of mature recycling markets, and implementation of high landfilling costs, were identified as the key directions for future improvement of C&D waste management in Hong Kong. The identified C&D waste management policies and the research methods used in this study can be employed in other countries or regions which are at different C&D waste management levels and economic status to form their own applicable policy framework.",100941488,82,58,,NUS - Xu
10.1016/j.jobe.2023.106725,A systematic literature review on modern methods of construction in building: An integrated approach using machine learning,"Antonio J. Sánchez-Garrido, Ignacio J. Navarro, José García, Víctor Yepes",Journal of Building Engineering,2023,(missing abstract),261572865,79,168,,NUS - Xu
10.1080/15623599.2020.1837720,"Design for manufacturing and assembly for sustainable, quick and cost-effective prefabricated construction – a review","M. Wasim, Paulo Vaz Serra, T. Ngo",International Journal of Construction Management,2020,"Abstract Recently, researchers have reported that by the amalgamation of concepts of design for manufacturing and assembly (DfMA), construction practices and technologies can be further improved. As DfMA is based on the principles of optimization of materials and coordination. The optimization and coordination achieved through DfMA at the early design stage can significantly contribute best practices, reduce time and delays and improve safety, and thereby enhance the overall productivity of the prefabricated construction project. However, the literature on DfMA is limited in prefabricated construction. This paper presents an updated and comprehensive review of DfMA approaches and their applications in manufacturing and prefabrication. The review is based on the preferred reporting items for systematic reviews and meta-analyses (PRISMA) guidelines with a slight modification. Scopus database was used to obtain relevant articles from the literature, and three search attempts were taken to ensure that the identified publications thoroughly cover the focus of this review. Prefabrication and manufacturing processes are compared and discussed with examples. The findings of this paper show practical analogies between prefabrication and manufacturing. Finally, the review is concluded with recommendations for future works and the potential opportunities for the application of DfMA in construction.",181506595,78,68,,NUS - Xu
10.1007/s10479-022-05069-5,Blockchain technology in supply chain management: an organizational theoretic overview and research agenda,"Rizwan Manzoor, B. S. Sahay, Sarbjit Singh, Rizwan Manzoor, B. S. Sahay, Sarbjit Singh",Annals of Operations Research,2022,"Blockchain technology is touted as a game-changer. Many experts consider blockchain technology as one of the disruptive innovations. Following significant success in the banking and finance sector, blockchain technology has found significant success in all fields, including health, manufacturing, transportation, disaster relief operations, and many others. Recently, the academician has contributed significantly towards understanding blockchain technology and its application in the management field. To understand how the literature on blockchain technology in the supply chain has progressed, we undertook an extensive review of the literature published in peer-reviewed journals using databases such as SCOPUS. We have further classified our literature into four stages (pre-adoption, adoption, implementation, and application). Finally, we synthesized the findings of the study and proposed a research framework to explain how an organization can build supply chain resilience and enhance supply chain performance with the help of blockchain technology. Finally, we have noted the limitations of the study and future research directions.",255270895,76,333,,NUS - Xu
10.1007/s42524-022-0239-8,Collaborative adoption of blockchain technology: A supply chain contract perspective,"Weihua Liu, Xinyun Liu, Xiaoran Shi, Jiahe Hou, Victor Shi, Jingxin Dong",Frontiers of Engineering Management,2022,"The outbreak of COVID-19 has significantly affected the development of enterprises. In the post-pandemic era, blockchain technology has become one of the important technologies to help enterprises quickly gain market competitiveness. The heavy investment required of supply chain stakeholders to employ blockchain technology has hindered its adoption and application. To tackle this issue, this study aims to facilitate the adoption of blockchain technology in a supply chain consisting of a core enterprise and a small/medium-sized enterprise through an effective supply chain contract. We analyze the performance of a cost-sharing (CS) contract and a revenue-sharing (RS) contract and propose a new hybrid CS-RS contract for better performance. We conduct comparative analyses of the three contracts and find that the hybrid CS-RS contract can more effectively incentivize both parties to reach the highest level of blockchain technology adoption and achieve supply chain coordination.",250333945,75,94,,NUS - Xu
10.1016/j.jclepro.2022.131335,Circular economy in the construction industry: A review of decision support tools based on Information &amp; Communication Technologies,"Yifei Yu, Devrim Murat Yazan, Veronica Junjan, Maria-Eugenia Iacob",Journal of Cleaner Production,2022,(missing abstract),225642510,75,80,,NUS - Xu
10.1080/09613218.2021.1966734,Design for manufacture and assembly (DfMA) enablers for offsite interior design and construction,"Z. Bao, Vikrom Laovisutthichai, T. Tan, Qiong Wang, Weisheng Lu",Building Research & Information,2021,"ABSTRACT Interior design and construction (IDC) is a sophisticated and often prolonged process that delivers a building to occupation. Traditional practice is rather unproductive, involving the work of several different trades crowded in situ and delivered sequentially one after another. To enhance productivity in IDC, offsite practice is receiving increasing attention as a process innovation along with Design for Manufacture and Assembly (DfMA), an emerging concept in the industry. This paper aims to investigate offsite IDC practice and develop a set of DfMA enablers for better achieving this building process. It undertakes a literature review, case study, and 18 semi-structured interviews. To support the offsite IDC and its production line, standardized procedure, automated machinery, and supply chain, 10 DfMA enablers are adopted, such as early collaboration, design standardization and simplification, and light material selection. These findings indicate a paradigm shift not only in interior design methodology but also in IDC professional practice process. This research enriches the literature on DfMA and IDC, in particular their synergy, and offers a new model for interior designers and offsite IDC practitioners.",227377266,72,55,,NUS - Xu
